RegNo,HerdCode,CalvePeriod,RecordDate,SumMilk,FatPercent,ProPercent,SomaticCell
3.64099E+14,,1,1388/04/06,34.2,2.21,3.25,0
3.64099E+14,,1,1388/10/04,12,3.5,3.1,0
3.64099E+14,,1,1388/11/04,11.4,3.5,3.3,0
3.64099E+14,,1,1388/05/07,36.6,3.3,2.9,0
3.64099E+14,,1,1388/06/07,35.8,3.2,3.2,0
3.64099E+14,,1,1388/07/07,37.6,4,3.15,0
3.64099E+14,,1,1388/08/05,24.8,3.5,3.2,0
3.64099E+14,,1,1388/09/04,23.4,3.2,3.1,0
3.64099E+14,,1,1387/04/07,27.6,4.2,3.15,0
3.64099E+14,,1,1387/05/07,22.6,3,3,0
3.64099E+14,,1,1387/06/06,29,3,2.9,0
3.64099E+14,,1,1387/07/09,37.2,2.7,2.9,0
3.64099E+14,,1,1387/08/08,19,3.5,3.2,0
3.64099E+14,,1,1387/09/07,18,5.8,3,0
3.64099E+14,,1,1387/10/08,9,3.5,3.1,0
3.64099E+14,,1,1387/11/08,8,4.6,3.3,0
3.64099E+14,,2,1388/10/04,20.2,3.8,3.2,0
3.64099E+14,,2,1388/11/04,19.6,3.5,3.15,0
3.64099E+14,,2,1388/12/04,18,3.65,3.1,0
3.64099E+14,,2,1389/01/04,14,3.9,3.2,0
3.64099E+14,,2,1389/02/05,29.2,3.6,3.2,0
3.64099E+14,,2,1389/03/05,31.6,3.8,3.1,0
3.64099E+14,,2,1389/04/06,31.2,3,3,0
3.64099E+14,,2,1389/05/05,29.4,3.3,3.1,0
3.64099E+14,,2,1389/06/04,29.4,4,3,0
3.64099E+14,,2,1389/07/04,22.4,3.6,3.1,0
3.64099E+14,,3,1389/10/04,32,4.2,3.15,0
3.64099E+14,,3,1389/11/04,52,3.4,3.1,0
3.64099E+14,,3,1389/12/03,45,2.8,3,0
3.64099E+14,,3,1390/01/05,38.2,3,2.9,0
3.64099E+14,,3,1390/02/04,39,2.9,2.9,0
3.64099E+14,,3,1390/03/04,37,3.2,3.1,0
3.64099E+14,,3,1390/04/05,37,3.3,3.2,0
3.64099E+14,,3,1390/05/05,27,3.8,3.2,0
3.64099E+14,,3,1390/06/06,42,3.4,3.1,0
3.64099E+14,,3,1390/07/05,20.2,3.7,3.1,0
3.64099E+14,,2,1388/07/07,32.6,3.5,3.1,0
3.64099E+14,,2,1388/09/04,28.8,3.3,3.05,0
3.64099E+14,,1,1387/05/07,29,3.8,3.15,0
3.64099E+14,,1,1387/06/06,29.2,3.4,3.1,0
3.64099E+14,,1,1387/07/09,30,3.2,3.2,0
3.64099E+14,,1,1387/08/08,27.6,3.8,3.3,0
3.64099E+14,,1,1387/09/07,22.8,4,3.2,0
3.64099E+14,,1,1387/10/08,25.2,3.4,3,0
3.64099E+14,,1,1387/11/08,22,3.8,3.2,0
3.64099E+14,,1,1387/12/08,23,3.4,3,0
3.64099E+14,,1,1388/01/08,18.2,3.7,3.2,0
3.64099E+14,,2,1388/04/06,32.6,3,3.15,0
3.64099E+14,,2,1388/05/07,26.4,4,3,0
3.64099E+14,,2,1388/06/07,35,3,3,0
3.64099E+14,,0,1387/06/06,13.4,3.4,3.3,0
3.64099E+14,,0,1387/07/09,12,3.4,3.1,0
3.64099E+14,,0,1387/08/08,11.6,3.9,3.3,0
3.64099E+14,,1,1388/03/07,32,3.4,3,0
3.64099E+14,,1,1388/04/06,24.2,4,3,0
3.64099E+14,,1,1388/10/04,11,4.2,3.1,0
3.64099E+14,,1,1388/11/04,10,3.8,3.8,0
3.64099E+14,,1,1388/12/04,11,4,3.3,0
3.64099E+14,,1,1389/01/04,9.6,4.7,3.3,0
3.64099E+14,,1,1389/02/05,18,4.4,3.3,0
3.64099E+14,,1,1389/03/05,17,4.1,2.9,0
3.64099E+14,,1,1388/05/07,38,3.7,2.9,0
3.64099E+14,,1,1388/06/07,37.6,3,3,0
3.64099E+14,,1,1388/07/07,33.8,4.4,3,0
3.64099E+14,,1,1388/08/05,12,3.2,3,0
3.64099E+14,,1,1388/09/04,16.6,3.3,3.05,0
3.64099E+14,,1,1387/10/08,17.8,4.5,3.2,0
3.64099E+14,,1,1387/11/08,22.4,4.5,3.3,0
3.64099E+14,,1,1387/12/08,33.2,3.2,3.2,0
3.64099E+14,,1,1388/01/08,32.6,3,3.3,0
3.64099E+14,,1,1388/02/08,31,2.6,3.3,0
3.64099E+14,,1,1388/03/07,34.8,2.9,3.25,0
3.64099E+14,,1,1388/04/06,36,2.27,3.32,0
3.64099E+14,,2,1388/10/04,10.2,4.6,3.3,0
3.64099E+14,,2,1388/11/04,10,4.6,3.4,0
3.64099E+14,,2,1388/12/04,9.4,5,3.1,0
3.64099E+14,,2,1389/01/04,7.2,5,3.1,0
3.64099E+14,,2,1389/02/05,15,4.8,3.3,0
3.64099E+14,,2,1389/03/05,13.2,4,3.1,0
3.64099E+14,,1,1388/05/07,35.6,3.3,3.25,0
3.64099E+14,,1,1388/06/07,27.8,3.6,3.2,0
3.64099E+14,,1,1388/07/07,27.2,3.8,3.2,0
3.64099E+14,,2,1388/08/05,19.4,3.2,3,0
3.64099E+14,,2,1388/09/04,16.6,3.95,3.4,0
3.64099E+14,,1,1387/07/09,34.8,3.3,2.8,0
3.64099E+14,,1,1387/08/08,37.8,2.7,3.25,0
3.64099E+14,,1,1387/09/07,31.6,3,3,0
3.64099E+14,,1,1387/10/08,27,3.3,3.2,0
3.64099E+14,,1,1387/11/08,24,3.8,3.15,0
3.64099E+14,,1,1387/12/08,33.6,3.6,3.3,0
3.64099E+14,,1,1388/01/08,33.2,2.8,3.1,0
3.64099E+14,,1,1388/02/08,32.2,2.5,3.2,0
3.64099E+14,,1,1388/03/07,35,2.9,3.2,0
3.64099E+14,,1,1388/04/06,34.2,2.38,3.01,0
3.64099E+14,,2,1388/10/04,21.4,3,3,0
3.64099E+14,,2,1388/11/04,12.6,3.9,3.2,0
3.64099E+14,,2,1388/12/04,16.4,3.8,3.1,0
3.64099E+14,,2,1389/01/04,15.8,3.6,3.2,0
3.64099E+14,,2,1389/02/05,30.8,3.6,3.2,0
3.64099E+14,,2,1389/03/05,29.6,3.8,3.1,0
3.64099E+14,,2,1389/04/06,30,3.63,3.3,0
3.64099E+14,,2,1389/05/05,26.4,4,3.1,0
3.64099E+14,,2,1389/07/04,16.2,4.8,3.3,0
3.64099E+14,,3,1389/10/04,44.6,3.5,3.1,0
3.64099E+14,,3,1389/11/04,50,3,2.8,0
3.64099E+14,,3,1389/12/03,43.4,3,3,0
3.64099E+14,,3,1390/01/05,33,3.3,3.3,0
3.64099E+14,,3,1390/02/04,39,3.4,3.2,0
3.64099E+14,,3,1390/03/04,40,3,3.1,0
3.64099E+14,,3,1390/04/05,33.2,3.3,3.1,0
3.64099E+14,,3,1390/05/05,33,3.9,3.2,0
3.64099E+14,,3,1390/06/06,23,3.6,3,0
3.64099E+14,,4,1390/09/04,44.4,2.7,3.3,0
3.64099E+14,,4,1390/10/04,39,3,2.9,0
3.64099E+14,,4,1390/11/06,40,2.6,2.9,0
3.64099E+14,,4,1390/12/06,45,2.1,3,0
3.64099E+14,,4,1391/04/01,34.4,2.9,3.1,0
3.64099E+14,,4,1391/05/03,33.4,4.1,2.9,0
3.64099E+14,,4,1391/06/05,29.6,3.5,3.2,0
3.64099E+14,,4,1391/07/03,23,4,3.1,0
3.64099E+14,,4,1391/08/04,20.6,3.5,3.2,0
3.64099E+14,,4,1391/09/03,17.4,4.2,3,0
3.64099E+14,,4,1391/10/03,15.6,5,3,0
3.64099E+14,,4,1391/11/04,10.4,5,3,0
3.64099E+14,,4,1391/12/02,7.6,5.2,2.8,0
3.64099E+14,,1,1388/05/07,35.6,3.6,3.2,0
3.64099E+14,,1,1388/06/07,30.6,3.8,3,0
3.64099E+14,,2,1388/09/04,22.8,3.3,3.15,0
3.64099E+14,,0,1387/06/06,27.6,4,3.2,0
3.64099E+14,,0,1387/07/09,29,3.4,3.1,0
3.64099E+14,,0,1387/08/08,27.6,3.1,3.1,0
3.64099E+14,,0,1387/09/07,24.4,3.3,3,0
3.64099E+14,,0,1387/10/08,23.8,3.2,3.1,0
3.64099E+14,,0,1387/11/08,27.2,3.1,3.2,0
3.64099E+14,,0,1387/12/08,26.6,3.4,3.2,0
3.64099E+14,,0,1388/01/08,24.2,3.4,3.15,0
3.64099E+14,,0,1388/02/08,27.4,3.6,3.2,0
3.64099E+14,,0,1388/03/07,33,3.6,3.3,0
3.64099E+14,,0,1388/04/06,31.6,3.53,3.32,0
3.64099E+14,,0,1388/10/04,8.2,4.2,3.1,0
3.64099E+14,,0,1388/11/04,6,4.8,3.3,0
3.64099E+14,,0,1388/12/04,5,5,3.2,0
3.64099E+14,,2,1389/06/04,32,4.1,3.1,0
3.64099E+14,,2,1389/07/04,33.6,3.5,3.2,0
3.64099E+14,,2,1389/08/04,33,3.2,3,0
3.64099E+14,,2,1389/09/05,29,4,3.2,0
3.64099E+14,,2,1389/10/04,30.2,3.9,3.1,0
3.64099E+14,,2,1389/11/04,28.2,4.1,3.1,0
3.64099E+14,,2,1389/12/03,23,3.8,3.1,0
3.64099E+14,,2,1390/01/05,22,4.5,3.1,0
3.64099E+14,,0,1388/05/07,33.6,3.6,3.2,0
3.64099E+14,,0,1388/06/07,33.2,4,3.2,0
3.64099E+14,,0,1388/07/07,31.4,3.2,3.2,0
3.64099E+14,,0,1388/08/05,17.4,3.1,3,0
3.64099E+14,,0,1388/09/04,13,3.65,3.1,0
3.64099E+14,,1,1387/10/08,24.6,3.9,3.2,0
3.64099E+14,,1,1387/11/08,36,3,3,0
3.64099E+14,,1,1387/12/08,35.8,3.4,3.2,0
3.64099E+14,,1,1388/01/08,34.6,2.9,3.2,0
3.64099E+14,,1,1388/02/08,34.2,3,3.2,0
3.64099E+14,,1,1388/03/07,33.6,2.8,3.25,0
3.64099E+14,,1,1388/04/06,38.4,3.12,3.23,0
3.64099E+14,,1,1388/05/07,30,3.7,3,0
3.64099E+14,,1,1387/07/09,25.4,3.6,2.8,0
3.64099E+14,,1,1387/08/08,27.6,2.8,3.2,0
3.64099E+14,,1,1387/09/07,24.6,2.9,3.2,0
3.64099E+14,,1,1387/10/08,24.4,2.7,3.1,0
3.64099E+14,,1,1387/11/08,27.6,3,3.2,0
3.64099E+14,,1,1387/12/08,26.8,3.6,3.4,0
3.64099E+14,,1,1388/01/08,19.6,3.8,3.4,0
3.64099E+14,,1,1388/02/08,22,3.2,3.15,0
3.64099E+14,,1,1388/03/07,20,3.7,3.25,0
3.64099E+14,,1,1388/04/06,20.8,3.1,3.24,0
3.64099E+14,,1,1388/06/07,15.8,5.9,3.3,0
3.64099E+14,,2,1388/10/04,17.2,4,3.2,0
3.64099E+14,,2,1388/11/04,18.6,3.5,3.2,0
3.64099E+14,,2,1388/12/04,15,3.7,3.2,0
3.64099E+14,,2,1389/01/04,15.6,4,3.3,0
3.64099E+14,,2,1389/02/05,27,4.3,3.3,0
3.64099E+14,,2,1389/03/05,25.6,4,3.1,0
3.64099E+14,,2,1389/04/06,29,3.8,2.95,0
3.64099E+14,,2,1389/05/05,26,2.9,2.7,0
3.64099E+14,,2,1389/06/04,24.4,3.7,3.2,0
3.64099E+14,,2,1389/07/04,19,4.1,3.1,0
3.64099E+14,,2,1389/08/04,13,4.9,3.3,0
3.64099E+14,,3,1389/11/04,30.6,3.85,3.1,0
3.64099E+14,,3,1389/12/03,38,3.3,3.1,0
3.64099E+14,,3,1390/01/05,34,3.5,3,0
3.64099E+14,,3,1390/02/04,34,3.8,3.1,0
3.64099E+14,,3,1390/03/04,28.6,3.8,3,0
3.64099E+14,,3,1390/04/05,31,3.4,3.1,0
3.64099E+14,,3,1390/05/05,28.6,3.5,3.2,0
3.64099E+14,,3,1390/06/06,32.2,3.5,2.9,0
3.64099E+14,,3,1390/07/05,34,3.6,3.1,0
3.64099E+14,,3,1390/08/06,26.4,4.2,3.1,0
3.64099E+14,,3,1390/09/04,16,5,3.1,0
3.64099E+14,,3,1390/10/04,12,4.3,3.2,0
3.64099E+14,,3,1390/11/06,10,4.5,3,0
3.64099E+14,,1,1388/05/07,24.6,3.6,3.2,0
3.64099E+14,,2,1388/09/04,21.4,4,3.3,0
3.64099E+14,,0,1388/12/04,15,3.6,3,0
3.64099E+14,,1,1387/08/08,23,3.9,3.3,0
3.64099E+14,,1,1387/09/07,32,3,3.2,0
3.64099E+14,,1,1387/10/08,34.6,3.2,3.2,0
3.64099E+14,,1,1387/11/08,40,2.9,3.1,0
3.64099E+14,,1,1387/12/08,40.4,3,3,0
3.64099E+14,,1,1388/01/08,38.8,2.9,3.2,0
3.64099E+14,,1,1388/02/08,35,2.6,3.2,0
3.64099E+14,,1,1388/03/07,38.8,3.15,3,0
3.64099E+14,,1,1388/04/06,34.7,3.41,3.19,0
3.64099E+14,,2,1389/01/04,17.6,3.7,3.2,0
3.64099E+14,,2,1389/02/05,42,3.4,3.3,0
3.64099E+14,,2,1389/03/05,40,3.1,3.2,0
3.64099E+14,,2,1389/04/06,41.4,3.2,3.2,0
3.64099E+14,,2,1389/05/05,36.6,3.4,3,0
3.64099E+14,,2,1389/06/04,35.6,3.4,3.1,0
3.64099E+14,,2,1389/07/04,31,3.6,3.2,0
3.64099E+14,,2,1389/08/04,28.2,3.8,2.9,0
3.64099E+14,,2,1389/09/05,24.6,4.2,3.1,0
3.64099E+14,,3,1389/12/03,42,3.8,3,0
3.64099E+14,,3,1390/01/05,49,3.1,2.9,0
3.64099E+14,,3,1390/02/04,47.2,3,3,0
3.64099E+14,,3,1390/03/04,40.2,3.3,3.1,0
3.64099E+14,,3,1390/04/05,41,3.4,3,0
3.64099E+14,,3,1390/05/05,41,3.2,3,0
3.64099E+14,,3,1390/06/06,35,3.2,3.2,0
3.64099E+14,,3,1390/07/05,40.2,3,3.1,0
3.64099E+14,,3,1390/08/06,30.4,3.2,3.2,0
3.64099E+14,,3,1390/09/04,28.6,4.4,2.9,0
3.64099E+14,,3,1390/10/04,22.4,4.6,3.3,0
3.64099E+14,,3,1390/11/06,23,4.7,3.4,0
3.64099E+14,,3,1390/12/06,10,4.1,3.2,0
3.64099E+14,,4,1391/04/01,40.2,2.4,2.9,0
3.64099E+14,,4,1391/05/03,52,2.2,3,0
3.64099E+14,,4,1391/06/05,49,3,3,0
3.64099E+14,,4,1391/07/03,49.6,2.5,3.2,0
3.64099E+14,,4,1391/08/04,53.4,2.4,3.2,0
3.64099E+14,,4,1391/09/03,38,3.6,3.3,0
3.64099E+14,,4,1391/10/03,43.4,3,3,0
3.64099E+14,,4,1391/11/04,43.4,3.5,3.1,0
3.64099E+14,,4,1391/12/02,41,2.9,3,0
3.64099E+14,,4,1392/01/02,34,3,3,0
3.64099E+14,,4,1392/02/05,37,3,3,0
3.64099E+14,,4,1392/03/05,19.6,3.6,3.2,0
3.64099E+14,,4,1392/04/04,16.4,4.1,3.3,0
3.64099E+14,,5,1392/07/03,41,3.1,3,0
3.64099E+14,,1,1388/05/07,33.4,3.3,3,0
3.64099E+14,,1,1388/06/07,33.6,3.6,3.1,0
3.64099E+14,,1,1388/07/07,30.2,3.3,3.3,0
3.64099E+14,,1,1388/08/05,17.8,3.1,3,0
3.64099E+14,,1,1388/09/04,16.6,3.7,3.3,0
3.64099E+14,,1,1387/11/08,40.6,2.6,3.1,0
3.64099E+14,,1,1387/12/08,37.6,2.8,3,0
3.64099E+14,,1,1388/01/08,30,3.4,3.4,0
3.64099E+14,,1,1388/02/08,32,3.2,3.2,0
3.64099E+14,,1,1388/03/07,32.4,2.8,3.2,0
3.64099E+14,,1,1388/04/06,30.1,3.06,3.23,0
3.64099E+14,,1,1388/10/04,7,4.6,3.1,0
3.64099E+14,,1,1388/11/04,6,5,3.35,0
3.64099E+14,,1,1388/12/04,4,5.2,3.1,0
3.64099E+14,,2,1389/09/05,38,3.2,3,0
3.64099E+14,,2,1389/10/04,38,3.7,3.2,0
3.64099E+14,,2,1389/11/04,44,3.3,2.8,0
3.64099E+14,,2,1389/12/03,40,3.4,3.1,0
3.64099E+14,,2,1390/01/05,37.2,3,3,0
3.64099E+14,,2,1390/02/04,36.8,3.4,3.2,0
3.64099E+14,,2,1390/03/04,35.6,4,3.1,0
3.64099E+14,,2,1390/04/05,34,3.9,3.2,0
3.64099E+14,,2,1390/05/05,32,3.9,3.2,0
3.64099E+14,,2,1390/06/06,33,3.4,3.2,0
3.64099E+14,,2,1390/07/05,26.6,3.5,3.2,0
3.64099E+14,,2,1390/08/06,19.2,4.1,3.1,0
3.64099E+14,,2,1390/09/04,14,4.6,3.2,0
3.64099E+14,,2,1390/10/04,6,5,2.6,0
3.64099E+14,,3,1391/04/01,37,2.7,2.9,0
3.64099E+14,,3,1391/05/03,21,3.9,3.3,0
3.64099E+14,,3,1391/06/05,22.4,4.2,3,0
3.64099E+14,,3,1391/07/03,23.2,3.6,3.2,0
3.64099E+14,,3,1391/08/04,20,4.2,3.3,0
3.64099E+14,,1,1388/05/07,34.6,3.4,3.2,0
3.64099E+14,,1,1388/06/07,33.8,3.4,3.2,0
3.64099E+14,,1,1388/07/07,34.4,3.3,3.2,0
3.64099E+14,,1,1388/08/05,19.2,3.6,3.2,0
3.64099E+14,,1,1388/09/04,14.4,4.1,3.3,0
3.64099E+14,,1,1387/09/07,25.4,3.5,3.2,0
3.64099E+14,,1,1387/10/08,28,3.4,3.2,0
3.64099E+14,,1,1387/11/08,28.8,2.6,3.2,0
3.64099E+14,,1,1387/12/08,33,3.8,3.1,0
3.64099E+14,,1,1388/01/08,31.6,3.2,3.4,0
3.64099E+14,,1,1388/02/08,28.4,3,3.3,0
3.64099E+14,,1,1388/03/07,32.6,3.45,3,0
3.64099E+14,,1,1388/04/06,31.4,2.25,3.3,0
3.64099E+14,,2,1388/10/04,19.2,3.9,3.2,0
3.64099E+14,,2,1388/11/04,21,3.2,3.1,0
3.64099E+14,,2,1388/12/04,20,3.6,3.1,0
3.64099E+14,,2,1389/01/04,16.2,3.7,3.3,0
3.64099E+14,,2,1389/02/05,33,3.6,3.3,0
3.64099E+14,,2,1389/03/05,31.2,3.4,3.3,0
3.64099E+14,,2,1389/04/06,32.2,3.6,2.9,0
3.64099E+14,,2,1389/05/05,29.4,3.7,3,0
3.64099E+14,,2,1389/06/04,25.6,3,3,0
3.64099E+14,,3,1389/09/05,37,3.9,3.4,0
3.64099E+14,,3,1389/10/04,39.6,3,3,0
3.64099E+14,,3,1389/11/04,36.6,3.1,3.1,0
3.64099E+14,,3,1389/12/03,35,4.2,3.1,0
3.64099E+14,,3,1390/01/05,28,4,3.25,0
3.64099E+14,,3,1390/02/04,27.2,4.4,3.1,0
3.64099E+14,,3,1390/03/04,30.4,3.3,2.8,0
3.64099E+14,,3,1390/04/05,28,3.6,3,0
3.64099E+14,,3,1390/05/05,30,3.9,3,0
3.64099E+14,,3,1390/06/06,28,4,3.4,0
3.64099E+14,,3,1390/07/05,30,4.1,3.3,0
3.64099E+14,,3,1390/08/06,27.2,4.6,3.1,0
3.64099E+14,,4,1390/11/06,36,2.7,3.1,0
3.64099E+14,,4,1390/12/06,45.6,2.8,3.2,0
3.64099E+14,,4,1391/04/01,35.6,3,3,0
3.64099E+14,,4,1391/05/03,30.6,3.1,3.2,0
3.64099E+14,,4,1391/06/05,30.6,3.4,3,0
3.64099E+14,,4,1391/07/03,28.6,3.7,3.1,0
3.64099E+14,,4,1391/08/04,17.6,4.6,2.9,0
3.64099E+14,,5,1391/11/04,34,2.9,2.9,0
3.64099E+14,,5,1391/12/02,35.2,3.4,3.1,0
3.64099E+14,,5,1392/01/02,31.6,4.3,3.3,0
3.64099E+14,,5,1392/02/05,35,3.9,3.1,0
3.64099E+14,,5,1392/03/05,36,3.5,3.3,0
3.64099E+14,,5,1392/04/04,33.2,3.6,3.2,0
3.64099E+14,,5,1392/05/03,34.4,3.5,3.2,0
3.64099E+14,,5,1392/06/06,29,3.3,3.1,0
3.64099E+14,,5,1392/07/03,24,3.6,3,0
3.64099E+14,,5,1392/08/02,26,4.1,3,0
3.64099E+14,,5,1392/09/03,23,4.5,3.1,0
3.64099E+14,,5,1392/10/04,17.4,4.5,3.2,0
3.64099E+14,,6,1393/01/02,44,3.3,2.9,0
3.64099E+14,,6,1393/02/02,46,3.3,3.2,0
3.64099E+14,,6,1393/03/05,40,3.5,3.1,0
3.64099E+14,,6,1393/04/03,37,3.4,3.2,0
3.64099E+14,,6,1393/05/03,37.4,3.2,3.1,0
3.64099E+14,,6,1393/06/05,35,3.6,3.1,0
3.64099E+14,,6,1393/07/07,34,4,3.2,0
3.64099E+14,,6,1393/08/04,26,4.1,3.2,0
3.64099E+14,,6,1393/09/06,29,4.4,3.2,0
3.64099E+14,,6,1393/10/05,26.6,4.1,2.8,0
3.64099E+14,,6,1393/11/06,27,4.3,3.2,0
3.64099E+14,,6,1393/12/05,22,4.4,3.1,0
3.64099E+14,,6,1394/01/06,23,4.5,3.4,0
3.64099E+14,,6,1394/02/04,21,4.1,3.1,0
3.64099E+14,,7,1394/05/05,38.6,2.8,2.9,0
3.64099E+14,,7,1394/06/03,42,3.1,3,0
3.64099E+14,,7,1394/07/05,46,3.1,3,0
3.64099E+14,,7,1394/08/04,40,3,3,0
3.64099E+14,,7,1394/09/04,34.2,3.5,3.1,0
3.64099E+14,,7,1394/10/06,33,3.6,3,0
3.64099E+14,,7,1394/11/05,32,3.4,3.2,0
3.64099E+14,,1,1388/05/07,32.8,3.3,2.9,0
3.64099E+14,,1,1388/06/07,29.4,3.6,3.2,0
3.64099E+14,,1,1388/07/07,29.6,3.8,3.2,0
3.64099E+14,,7,1394/12/03,30,3.5,3.2,0
3.64099E+14,,7,1395/01/06,27,4.1,3,0
3.64099E+14,,7,1395/02/05,27,4.3,3,0
3.64099E+14,,7,1395/03/05,28,4.1,3,0
3.64099E+14,,7,1395/04/03,32,3.5,3,0
3.64099E+14,,7,1395/05/03,25,3.3,3,0
3.64099E+14,,7,1395/06/03,29,3.1,3,0
3.64099E+14,,7,1395/07/03,24.4,3.1,3.1,0
3.64099E+14,,7,1395/08/03,21,4.1,3.2,0
3.64099E+14,,1,1387/09/07,21,4,3.2,0
3.64099E+14,,1,1387/10/08,23,4,3.2,0
3.64099E+14,,1,1387/11/08,25.8,2.7,3.25,0
3.64099E+14,,1,1387/12/08,23.6,3.4,3.15,0
3.64099E+14,,1,1388/01/08,24.4,3.3,3.2,0
3.64099E+14,,1,1388/02/08,22.4,2.7,3.25,0
3.64099E+14,,1,1388/03/07,23,3.5,3.2,0
3.64099E+14,,1,1388/04/06,23,2.93,3.3,0
3.64099E+14,,2,1388/10/04,13,4.2,3.4,0
3.64099E+14,,2,1388/11/04,19,3.4,3,0
3.64099E+14,,2,1388/12/04,17,3.6,3.2,0
3.64099E+14,,2,1389/01/04,15.6,3.9,3.2,0
3.64099E+14,,2,1389/02/05,29.6,3.8,2.9,0
3.64099E+14,,2,1389/03/05,26.2,3.6,3.1,0
3.64099E+14,,2,1389/04/06,28.6,4,3,0
3.64099E+14,,2,1389/05/05,27.4,3.4,3.1,0
3.64099E+14,,2,1389/06/04,23,4.1,3.3,0
3.64099E+14,,2,1389/07/04,11,4.8,3.2,0
3.64099E+14,,3,1389/10/04,43,4,2.8,0
3.64099E+14,,3,1389/11/04,41.6,3.5,2.9,0
3.64099E+14,,3,1389/12/03,31.6,3.3,3.1,0
3.64099E+14,,3,1390/01/05,30,3.9,3,0
3.64099E+14,,3,1390/02/04,34.8,4,3,0
3.64099E+14,,3,1390/03/04,34,3.5,3.1,0
3.64099E+14,,3,1390/04/05,32,3.2,3.2,0
3.64099E+14,,3,1390/05/05,31.2,3.4,3,0
3.64099E+14,,3,1390/06/06,45,3,3,0
3.64099E+14,,1,1388/05/07,24.6,3.4,3.2,0
3.64099E+14,,1,1388/06/07,24.6,3.5,3.3,0
3.64099E+14,,1,1388/07/07,23,3.7,3.3,0
3.64099E+14,,1,1387/09/07,30.4,4,3.1,0
3.64099E+14,,1,1387/10/08,29.4,3.5,3.2,0
3.64099E+14,,1,1387/11/08,28.4,3.4,3.2,0
3.64099E+14,,1,1387/12/08,28.6,3.6,3.2,0
3.64099E+14,,1,1388/01/08,27.2,3.15,3.15,0
3.64099E+14,,1,1388/02/08,24.4,3.5,3.3,0
3.64099E+14,,1,1388/03/07,25.2,3.4,3.2,0
3.64099E+14,,1,1388/04/06,22.8,3.18,3.49,0
3.64099E+14,,2,1388/10/04,14.2,3.4,3.2,0
3.64099E+14,,2,1388/11/04,13.2,3.6,3.1,0
3.64099E+14,,2,1388/12/04,10.2,4.5,3.1,0
3.64099E+14,,2,1389/01/04,12,4.4,3.3,0
3.64099E+14,,2,1389/02/05,21.6,4,3,0
3.64099E+14,,2,1389/03/05,22.6,3.7,3.1,0
3.64099E+14,,2,1389/04/06,22,3.8,3.2,0
3.64099E+14,,2,1389/05/05,17.8,4,3.1,0
3.64099E+14,,3,1389/08/04,34,3.7,3.25,0
3.64099E+14,,3,1389/09/05,46,2.7,2.7,0
3.64099E+14,,3,1389/10/04,45,3,3.1,0
3.64099E+14,,3,1389/11/04,45,2.7,2.9,0
3.64099E+14,,3,1389/12/03,37,3.3,3.1,0
3.64099E+14,,3,1390/01/05,35.6,3.2,3,0
3.64099E+14,,3,1390/02/04,34,3.4,3.1,0
3.64099E+14,,3,1390/03/04,34.6,3.6,3.1,0
3.64099E+14,,3,1390/04/05,31.4,3.5,3,0
3.64099E+14,,3,1390/05/05,32,3.3,3.1,0
3.64099E+14,,3,1390/06/06,23,3.4,3,0
3.64099E+14,,3,1390/07/05,15.6,4,3.1,0
3.64099E+14,,1,1388/05/07,29,3.8,3.1,0
3.64099E+14,,1,1388/06/07,26.8,4.1,3.2,0
3.64099E+14,,2,1388/08/05,20.4,3.4,3.2,0
3.64099E+14,,2,1388/09/04,19,4.1,3.6,0
3.64099E+14,,1,1387/11/08,33,3,3.2,0
3.64099E+14,,1,1387/12/08,37.4,2.5,3.2,0
3.64099E+14,,1,1388/01/08,39.6,2.6,3.2,0
3.64099E+14,,1,1388/02/08,31.6,3,3.1,0
3.64099E+14,,1,1388/03/07,36,3,3.2,0
3.64099E+14,,1,1388/04/06,37.2,2.58,3.09,0
3.64099E+14,,2,1388/11/04,24.2,3.15,3.2,0
3.64099E+14,,2,1388/12/04,17.6,3.8,3.1,0
3.64099E+14,,2,1389/01/04,19.6,3.7,3.1,0
3.64099E+14,,2,1389/02/05,36,3.7,3.2,0
3.64099E+14,,2,1389/03/05,32.6,3.6,3,0
3.64099E+14,,2,1389/04/06,37.4,3.3,3.1,0
3.64099E+14,,2,1389/05/05,32.2,3.9,3.05,0
3.64099E+14,,2,1389/06/04,37.6,3.7,3.05,0
3.64099E+14,,2,1389/07/04,26.4,4,3,0
3.64099E+14,,2,1389/08/04,20,4.5,3.3,0
3.64099E+14,,3,1389/11/04,44,3.7,3.05,0
3.64099E+14,,3,1389/12/03,45.4,3.05,3.2,0
3.64099E+14,,3,1390/01/05,35,3.6,3.3,0
3.64099E+14,,3,1390/02/04,33.8,3.4,3.1,0
3.64099E+14,,1,1388/05/07,40.6,3.7,3,0
3.64099E+14,,1,1388/06/07,40.2,3.4,3.1,0
3.64099E+14,,1,1388/07/07,33.2,3.5,3.1,0
3.64099E+14,,1,1388/08/05,22.2,3.4,3.2,0
3.64099E+14,,1,1387/11/08,17.4,4.8,3.3,0
3.64099E+14,,1,1387/12/08,30,3.2,3.2,0
3.64099E+14,,1,1388/01/08,29.2,3,3.1,0
3.64099E+14,,1,1388/02/08,28.2,3.5,3.3,0
3.64099E+14,,1,1388/03/07,26,3.8,3.3,0
3.64099E+14,,1,1388/04/06,30,1.59,3.31,0
3.64099E+14,,2,1388/11/04,12.6,3.4,3.3,0
